ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate      
4708,Florida,07-15-2020,301810,4521,,297289.0,1405.22253345406,2735953.0,19659.0,1.4979622941585766,12738.553414635815,6.513700672608595
4709,Georgia,07-15-2020,127838,3091,,124747.0,1204.0398126739415,1154983.0,14102.0,2.4179039096356325,10878.18578952727,11.031148797697083
4710,Hawaii,07-15-2020,1292,22,921.0,349.0,91.25118654793656,97557.0,133.0,1.7027863777089782,6890.241490756227,10.294117647058824
4711,Idaho,07-15-2020,12449,110,3360.0,8979.0,696.6170788415642,133914.0,510.0,0.8836051088440838,7493.515904569784,4.096714595549844
4712,Illinois,07-15-2020,157825,7427,,150398.0,1245.4800300603993,2080733.0,,4.7058450815776975,16420.157765801774,
4713,Indiana,07-15-2020,53370,2785,39571.0,11014.0,792.7549593974884,586589.0,7686.0,5.218287427393667,8713.159806595715,14.401349072512648
4714,Iowa,07-15-2020,36536,777,27177.0,8582.0,1158.0091725381687,387312.0,,2.126669586161594,12275.860757447537,
4715,Kansas,07-15-2020,20349,304,948.0,19097.0,698.4828961107522,239374.0,1393.0,1.4939309056956116,8216.553382162032,6.845545235638116
4716,Kentucky,07-15-2020,20677,645,5475.0,14557.0,462.8136392256103,459187.0,2823.0,3.119408037916525,10277.990354262722,13.65285099385791
4717,Louisiana,07-15-2020,84131,3461,53288.0,27382.0,1809.7381815584854,1001200.0,,4.113822491115047,21536.76846080941,
4718,Maine,07-15-2020,3578,114,3079.0,385.0,266.1782516448298,127931.0,373.0,3.186137506987144,9517.174374280248,10.424818334264954
4719,Maryland,07-15-2020,75016,3341,5238.0,66437.0,1240.8198912281164,680088.0,11625.0,4.453716540471366,11249.156422437178,15.4966940386051
4720,Massachusetts,07-15-2020,112347,8368,95390.0,8589.0,1629.988409145415,988713.0,11651.0,7.448351980916268,14344.759806415754,10.370548390255193
4721,Michigan,07-15-2020,78913,6330,53867.0,18716.0,790.1685184838433,1367919.0,,8.021492022860619,13697.192219734397,
4722,Minnesota,07-15-2020,43742,1558,38179.0,4005.0,775.6179835847446,790497.0,4495.0,3.5617941566457865,14016.818827895151,10.276164784417722
4723,Mississippi,07-15-2020,38567,1290,25932.0,11345.0,1295.8692592339967,356857.0,3629.0,3.3448284803069983,11990.56230047622,9.409598879871393
4724,Missouri,07-15-2020,30057,1119,,28938.0,489.73283271103134,517947.0,,3.722926439764448,8439.153990889996,
4725,Montana,07-15-2020,2096,34,915.0,1147.0,196.11182116398356,123758.0,145.0,1.6221374045801529,11579.392539891352,6.9179389312977095
4726,Nebraska,07-15-2020,21979,291,16205.0,5483.0,1136.2132497384214,219743.0,1442.0,1.3239910823968333,11359.702813470582,6.56080804404204
4727,Nevada,07-15-2020,30468,618,826.0,29024.0,989.1706783682383,364425.0,,2.0283576211106733,11831.381267702023,
4728,New Hampshire,07-15-2020,6113,394,5101.0,618.0,449.58083004403136,137109.0,665.0,6.445280549648291,10083.686901113546,10.878455750040896
4729,New Jersey,07-15-2020,176278,15634,31400.0,129244.0,1984.623161630184,1742347.0,20774.0,8.868945642678042,19616.186998927067,11.78479447236751
4730,New Mexico,07-15-2020,15841,557,6429.0,8855.0,755.4740992231604,430006.0,2261.0,3.5161921595858847,20507.44242854329,14.273088820150242
4731,New York,07-15-2020,404006,32427,71782.0,299797.0,2076.7714455980577,4848525.0,89995.0,8.026365945060222,24923.58596968442,22.275659272387045
4732,North Carolina,07-15-2020,91837,1589,67124.0,23124.0,875.6318122547455,1284637.0,,1.7302394459749342,12248.5384365724,
4733,North Dakota,07-15-2020,4565,88,3760.0,717.0,599.0326246420893,126564.0,284.0,1.9277108433734942,16608.097503877638,6.221248630887184
4734,Ohio,07-15-2020,69311,3075,47303.0,18933.0,592.9541196499302,1062623.0,9209.0,4.436525226875965,9090.716992753933,13.286491321723824
4735,Oklahoma,07-15-2020,22814,432,17366.0,5016.0,576.5521152416836,447325.0,2170.0,1.8935741211536776,11304.732837314199,9.511703340054352
4736,Oregon,07-15-2020,13081,247,3129.0,9705.0,310.1426191343842,305456.0,1254.0,1.8882348444308537,7242.177499450535,9.586423056341259
4737,Pennsylvania,07-15-2020,102269,6957,74436.0,20876.0,798.8524283218802,968649.0,,6.802647918724149,7566.394565719436,
4738,Rhode Island,07-15-2020,17640,987,1707.0,14946.0,1665.1547489477148,175875.0,2075.0,5.595238095238094,16601.989312425132,11.763038548752835
4739,South Carolina,07-15-2020,62245,998,23849.0,37398.0,1208.9426602448689,525983.0,3744.0,1.6033416338661741,10215.813113721211,6.014940959113183
4740,South Dakota,07-15-2020,7652,111,6663.0,878.0,864.966049065233,93543.0,752.0,1.4506011500261369,10573.904747478971,9.827496079456349
4741,Tennessee,07-15-2020,69061,783,39857.0,28421.0,1011.2643198137872,1097673.0,3434.0,1.1337802812006776,16073.290854794443,4.972415690476535
4742,Texas,07-15-2020,289837,3498,149276.0,137063.0,999.579905849386,2642199.0,,1.2068852492952935,9112.325298893315,
4743,Utah,07-15-2020,30891,233,18593.0,12065.0,963.5497408262993,432080.0,1913.0,0.7542649962772329,13477.406753301197,6.192742222653848
4744,Vermont,07-15-2020,1318,56,1104.0,158.0,211.22167217691342,78358.0,,4.248861911987859,12557.593162699983,
4745,Virginia,07-15-2020,73527,1992,9527.0,62008.0,861.4238923257041,844982.0,10608.0,2.7092088620506747,9899.597200826336,14.427353217185527
4746,Washington,07-15-2020,43046,1421,,41625.0,565.2869974666747,718234.0,4788.0,3.3011197323793158,9431.964441260041,11.122984714026854
4747,West Virginia,07-15-2020,4557,98,2999.0,1460.0,254.27601642052798,217904.0,,2.150537634408602,12158.824025038124,
4748,Wisconsin,07-15-2020,38727,827,29923.0,7977.0,665.134203324589,728496.0,3923.0,2.135461047847755,12511.880770138401,10.129883543780824
4749,Wyoming,07-15-2020,1985,22,1506.0,457.0,342.9752280310112,42914.0,131.0,1.1083123425692696,7414.8306980971365,6.599496221662467
4750,Alabama,07-16-2020,61088,1230,29736.0,30122.0,1245.8840529166243,551109.0,7584.0,2.0134887375589314,11239.816568210257,12.414876898899946
4751,Alaska,07-16-2020,1693,17,688.0,988.0,231.42800511246742,163022.0,,1.004134672179563,22284.616804161054,
4752,Arizona,07-16-2020,134613,2492,16684.0,115437.0,1849.4056026632165,749266.0,6296.0,1.8512327932666237,10293.929548298142,4.677111423116638
4753,Arkansas,07-16-2020,31114,341,24195.0,6578.0,1031.0146053222807,400961.0,1994.0,1.0959696599601465,13286.515625269236,6.408690621585139
4754,California,07-16-2020,364706,7489,,357217.0,923.0207067823038,5915508.0,,2.053434821472638,14971.336844297522,
4755,Colorado,07-16-2020,38708,1745,4880.0,32083.0,672.1613909719077,416216.0,5950.0,4.508112018187455,7227.558269731414,15.371499431642036
4756,Connecticut,07-16-2020,47750,4389,8466.0,34895.0,1339.3031192159285,615548.0,10654.0,9.191623036649217,17265.03364245291,22.312041884816757
4757,Delaware,07-16-2020,13114,521,7269.0,5324.0,1346.732883943132,144870.0,,3.9728534390727472,14877.321404364919,
4758,Florida,07-16-2020,315775,4677,,311098.0,1470.2433501257606,2815618.0,20154.0,1.4811178845697095,13109.472380633026,6.382392526324122
4759,Georgia,07-16-2020,131287,3105,,128182.0,1236.5241546842392,1178222.0,14346.0,2.3650475675428644,11097.061876502425,10.9272052830821
4760,Hawaii,07-16-2020,1311,22,951.0,338.0,92.59311576187677,99387.0,137.0,1.6781083142639206,7019.490462414681,10.450038138825326
4761,Idaho,07-16-2020,13134,114,3513.0,9507.0,734.9480852683031,136863.0,526.0,0.8679762448606669,7658.535084062414,4.004872849093955
4762,Illinois,07-16-2020,159082,7452,,151630.0,1255.399677757443,2123739.0,,4.684376610804491,16759.540716365864,
4763,Indiana,07-16-2020,54080,2795,40004.0,11281.0,803.3012592133441,595558.0,7747.0,5.168269230769232,8846.384824973757,14.325073964497044
4764,Iowa,07-16-2020,37350,781,27404.0,9165.0,1183.8089170763249,396451.0,,2.0910307898259703,12565.52152567138,
4765,Kansas,07-16-2020,20817,305,948.0,19564.0,714.5470759416941,239374.0,1393.0,1.4651486765624249,8216.553382162032,6.691646250660518
4766,Kentucky,07-16-2020,21083,650,5500.0,14933.0,471.9011440631398,468004.0,2842.0,3.0830526964853195,10475.341413751634,13.480055020632735
4767,Louisiana,07-16-2020,86411,3485,53288.0,29638.0,1858.7831596753908,1024137.0,,4.033051347629352,22030.16524285654,
4768,Maine,07-16-2020,3598,114,3094.0,390.0,267.66611219063657,130462.0,374.0,3.168426903835464,9705.463126352091,10.394663702056699
4769,Maryland,07-16-2020,75664,3347,5286.0,67031.0,1251.53828849691,692529.0,11687.0,4.4235039120321415,11454.939725556102,15.445918798900404
4770,Massachusetts,07-16-2020,112581,8380,95390.0,8811.0,1633.3834022270285,1001684.0,11663.0,7.443529547614607,14532.949786166217,10.359652161554793
4771,Michigan,07-16-2020,79839,6348,53867.0,19624.0,799.4407049184745,1395154.0,,7.951001390297974,13969.900640411694,
4772,Minnesota,07-16-2020,44347,1566,38290.0,4491.0,786.3456338995169,805212.0,4526.0,3.5312422486301216,14277.740107865195,10.205876383971859
4773,Mississippi,07-16-2020,39797,1308,25932.0,12557.0,1337.1978351890311,363900.0,3675.0,3.286679900495012,12227.210398404111,9.234364399326582
4774,Missouri,07-16-2020,30873,1121,,29752.0,503.0283043646296,529301.0,,3.6310044375344153,8624.150051128909,
4775,Montana,07-16-2020,2231,35,970.0,1226.0,208.74306918742715,127840.0,150.0,1.568803227252353,11961.324054200215,6.723442402510085
4776,Nebraska,07-16-2020,22134,299,16324.0,5511.0,1144.2260371131633,223229.0,1453.0,1.3508629258154874,11539.91298629865,6.5645613083943255
4777,Nevada,07-16-2020,31915,626,834.0,30455.0,1036.148818436469,370843.0,,1.9614601284662383,12039.747337472518,
4778,New Hampshire,07-16-2020,6139,395,5125.0,619.0,451.4930010862602,138272.0,668.0,6.434272682847369,10169.219782733242,10.88125101808112
4779,New Jersey,07-16-2020,176501,15665,31400.0,129436.0,1987.1338037128228,1759904.0,20774.0,8.875303822641232,19813.85221437506,11.769904986374016
4780,New Mexico,07-16-2020,16138,562,6496.0,9080.0,769.6383443761986,437005.0,2284.0,3.482463750154914,20841.23216533156,14.152930970380465
4781,New York,07-16-2020,404775,32446,71867.0,300462.0,2080.7244493694493,4921210.0,89995.0,8.015811253165339,25297.219362562973,22.2333395096041
4782,North Carolina,07-16-2020,93708,1607,67124.0,24977.0,893.4711049225008,1312757.0,,1.7149016092542793,12516.652231236896,
4783,North Dakota,07-16-2020,4668,89,3796.0,783.0,612.5485852857116,128056.0,285.0,1.906598114824336,16803.882098831855,6.105398457583548
4784,Ohio,07-16-2020,70601,3103,48330.0,19168.0,603.9900420049447,1088793.0,9324.0,4.3951218821263165,9314.60078192504,13.206611804365375
4785,Oklahoma,07-16-2020,23440,438,18095.0,4907.0,592.3722968907277,456817.0,2218.0,1.8686006825938568,11544.61329132814,9.462457337883961
4786,Oregon,07-16-2020,13509,249,3199.0,10061.0,320.29024095148657,318946.0,1311.0,1.8432156340217636,7562.017261863411,9.70464135021097
4787,Pennsylvania,07-16-2020,103075,6984,74818.0,21273.0,805.1483249985608,983641.0,,6.775648799417898,7683.501368420173,
4788,Rhode Island,07-16-2020,17711,988,1711.0,15012.0,1671.8569024157016,177388.0,2084.0,5.578454068093276,16744.811258862654,11.766698661848569
4789,South Carolina,07-16-2020,64083,1070,23849.0,39164.0,1244.6408947943116,539964.0,3744.0,1.6697095953685064,10487.35664866994,5.842423107532419
4790,South Dakota,07-16-2020,7694,115,6737.0,842.0,869.7136410752616,94036.0,757.0,1.494671172342085,10629.632434644307,9.838835456199636
4791,Tennessee,07-16-2020,71540,796,41250.0,29494.0,1047.5644638722047,1123697.0,3497.0,1.1126642437797036,16454.36183058156,4.888174447861337
4792,Texas,07-16-2020,305854,3657,155937.0,146260.0,1054.8187861579372,2699855.0,,1.1956685215821927,9311.167334422431,
4793,Utah,07-16-2020,31845,234,19214.0,12397.0,993.3068368331712,439528.0,1956.0,0.7348092322185587,13709.724207241641,6.142251530852567
4794,Vermont,07-16-2020,1325,56,1111.0,158.0,212.34348682428697,79040.0,,4.226415094339623,12666.889961201241,
4795,Virginia,07-16-2020,74431,2007,9644.0,62780.0,872.0149296135361,861173.0,10778.0,2.696457121360724,10089.286896321126,14.480525587456839
4796,Washington,07-16-2020,44313,1427,,42886.0,581.9254453082924,733886.0,4829.0,3.2202739602374018,9637.509023436049,10.897479295015009
4797,West Virginia,07-16-2020,4657,99,3128.0,1430.0,259.85591583726114,219174.0,,2.125832080738673,12229.688747630636,
4798,Wisconsin,07-16-2020,39627,831,30555.0,8241.0,680.5916563416605,742809.0,3968.0,2.0970550382315087,12757.705797953227,10.013374719257072
4799,Wyoming,07-16-2020,2026,24,1540.0,462.0,350.05935112888085,43452.0,131.0,1.1846001974333662,7507.788215820402,6.465942744323791
4800,Alabama,07-17-2020,63091,1265,29736.0,32090.0,1286.7350507884164,563115.0,7584.0,2.0050403385585898,11484.677816562093,12.020731958599484
4801,Alaska,07-17-2020,1734,17,697.0,1020.0,237.03258172771328,165414.0,,0.9803921568627452,22611.59600571393,
4802,Arizona,07-17-2020,138523,2583,17184.0,118756.0,1903.1238609771476,764968.0,6402.0,1.864672292687857,10509.654380023292,4.621615183038196
4803,Arkansas,07-17-2020,31762,353,24776.0,6633.0,1052.4871727918712,407497.0,2070.0,1.111390970341918,13503.096953943994,6.51722183741578
4804,California,07-17-2020,373259,7603,,365656.0,944.6671729910008,6044099.0,,2.0369234231458586,15296.782972701889,
4805,Colorado,07-17-2020,39326,1751,4909.0,32666.0,682.8929126113786,424349.0,5966.0,4.452525047042669,7368.78717829746,15.170625031785589
4806,Connecticut,07-17-2020,47893,4396,8466.0,35031.0,1343.3140165153607,629969.0,10654.0,9.178794395840727,17669.51720857255,22.24542208673501
4807,Delaware,07-17-2020,13337,521,7315.0,5501.0,1369.6337100159792,148610.0,,3.9064257329234464,15261.39803894989,
4808,Florida,07-17-2020,327241,4805,,322436.0,1523.6288627614724,2880768.0,20526.0,1.4683367915389576,13412.809738754137,6.272441411681299
4809,Georgia,07-17-2020,135192,3132,,132060.0,1273.3033241682092,1198678.0,14647.0,2.3167051304810937,11289.726330014355,10.834220959820108
4810,Hawaii,07-17-2020,1334,23,975.0,336.0,94.21755638927813,101204.0,138.0,1.7241379310344829,7147.821271979388,10.344827586206897
4811,Idaho,07-17-2020,13753,118,3676.0,9959.0,769.5858852364073,140319.0,554.0,0.8579946193557769,7851.924804078195,4.028212026466953
4812,Illinois,07-17-2020,160509,7465,,153044.0,1266.6608848089,2167474.0,,4.650829548498838,17104.676589102706,
4813,Indiana,07-17-2020,54813,2803,40421.0,11589.0,814.1891997274597,604635.0,7814.0,5.113750387681755,8981.21406923928,14.255742250925875
4814,Iowa,07-17-2020,37903,785,27609.0,9509.0,1201.3362619529835,402453.0,,2.071076168113342,12755.755022867957,
4815,Kansas,07-17-2020,21388,306,983.0,20099.0,734.1467483422659,249353.0,1453.0,1.4307088086777633,8559.084259369227,6.793529081728072
4816,Kentucky,07-17-2020,21605,658,6772.0,14175.0,483.5850788542492,483062.0,2864.0,3.045591298310576,10812.384881346508,13.25619069659801
4817,Louisiana,07-17-2020,88590,3509,53288.0,31793.0,1905.6555313055387,1043940.0,,3.9609436731008016,22456.146690948237,
4818,Maine,07-17-2020,3636,115,3114.0,407.0,270.4930472276694,133445.0,375.0,3.162816281628163,9927.377526759172,10.313531353135314
4819,Maryland,07-17-2020,76371,3359,5286.0,67726.0,1263.2325892207327,708216.0,11728.0,4.398266357648846,11714.414259438145,15.356614421704574
4820,Massachusetts,07-17-2020,112879,8402,95390.0,9087.0,1637.7069404249805,1014587.0,11691.0,7.443368562797332,14720.15318673057,10.357108053756678
4821,Michigan,07-17-2020,80593,6355,53867.0,20371.0,806.990627782094,1425506.0,,7.8853002121772375,14273.820081733424,
4822,Minnesota,07-17-2020,45013,1573,38568.0,4872.0,798.1549150724727,819511.0,4563.0,3.4945460200386558,14531.28502001549,10.137071512674117
4823,Mississippi,07-17-2020,40829,1332,25932.0,13565.0,1371.8735184293528,371464.0,3712.0,3.2623870288275487,12481.364340293447,9.091577065321216
4824,Missouri,07-17-2020,31738,1125,,30613.0,517.1221560562501,537896.0,,3.544646795639297,8764.192427186112,
4825,Montana,07-17-2020,2366,37,992.0,1337.0,221.37431721087074,130404.0,159.0,1.563820794590025,12201.22420184547,6.720202874049027
4826,Nebraska,07-17-2020,22361,301,16501.0,5559.0,1155.9608934619791,226196.0,1453.0,1.3460936451858143,11693.293245271938,6.497920486561424
4827,Nevada,07-17-2020,33295,637,842.0,31816.0,1080.9517440025766,377007.0,,1.9132001802072385,12239.8670716678,
4828,New Hampshire,07-17-2020,6165,395,5188.0,582.0,453.40517212848914,141786.0,670.0,6.407137064071372,10427.657053594476,10.867802108678019
4829,New Jersey,07-17-2020,176551,15684,31400.0,129467.0,1987.696727946599,1768928.0,21003.0,8.883552061444002,19915.44878008689,11.896279262082913
4830,New Mexico,07-17-2020,16456,565,6578.0,9313.0,784.8041018127849,443368.0,2312.0,3.433398152649489,21144.690387246646,14.049586776859504
4831,New York,07-17-2020,405551,32463,71970.0,301118.0,2084.7134362701,4999449.0,89995.0,8.004665257883719,25699.40279828459,22.190797211694708
4832,North Carolina,07-17-2020,95570,1623,67124.0,26823.0,911.2245859205552,1343974.0,,1.698231662655645,12814.294774908365,
4833,North Dakota,07-17-2020,4792,90,3903.0,799.0,628.8202272256062,129475.0,290.0,1.878130217028381,16990.08742070855,6.0517529215358925
4834,Ohio,07-17-2020,72280,3112,49302.0,19866.0,618.3538510236033,1116124.0,9445.0,4.3054786939679035,9548.416901215662,13.067238516878804
4835,Oklahoma,07-17-2020,24140,445,18766.0,4929.0,610.0625958593075,465044.0,2289.0,1.8434134217067109,11752.524847920293,9.48218724109362
4836,Oregon,07-17-2020,13802,254,3199.0,10349.0,327.23709420478326,324195.0,1327.0,1.8403129981162152,7686.46788550353,9.614548616142587
4837,Pennsylvania,07-17-2020,104079,7004,75603.0,21472.0,812.9908563427136,999390.0,,6.729503550187838,7806.52131477382,
4838,Rhode Island,07-17-2020,17793,990,1717.0,15086.0,1679.5974176885877,179201.0,2088.0,5.5639858371269595,16915.952163615613,11.734951947395047
4839,South Carolina,07-17-2020,66060,1096,23849.0,41115.0,1283.0388326094633,553375.0,4182.0,1.6590977898879806,10747.829457996695,6.3306085376930055
4840,South Dakota,07-17-2020,7789,116,6808.0,865.0,880.4522420503267,95973.0,763.0,1.4892797534985236,10848.586856630634,9.795865964822186
4841,Tennessee,07-17-2020,73819,815,42734.0,30270.0,1080.9359960662882,1150672.0,3562.0,1.1040518023815007,16849.358355783585,4.825315975561846
4842,Texas,07-17-2020,317768,3820,162191.0,151757.0,1095.907380775911,2767321.0,,1.2021348908637748,9543.84176152468,
4843,Utah,07-17-2020,32572,235,19862.0,12475.0,1015.9833659704838,447806.0,1984.0,0.7214785705513939,13967.930958546554,6.091121208399852
4844,Vermont,07-17-2020,1334,56,1121.0,157.0,213.78581994233872,79366.0,,4.197901049475262,12719.13447192178,
4845,Virginia,07-17-2020,75433,2013,9883.0,63537.0,883.7541103241642,876704.0,11054.0,2.6685933212254582,10271.244197335862,14.654063871249983
4846,Washington,07-17-2020,45067,1434,,43633.0,591.8270946157746,753174.0,4944.0,3.181929127743138,9890.80214259084,10.970333059666718
